id,name,lat,lon,category,source
geoapify:515e8022bb77f4594059ed5aecb86f15f43ff00103f901222535e4000000009203045379756e,Syun,1.2552335,103.8198078,catering.restaurant,geoapify
geoapify:51e1bcee633bf5594059e27a0c832c70f43ff00103f901fd9c29e800000000920313476f6f64204368616e636520506f6870696168,Good Chance Pohpiah,1.2773862,103.8317499,catering.restaurant,geoapify
geoapify:51a3005130e3f55940594044c5948cf2f33ff00103f90115c673090100000092030c536f6c65506f6d6f646f726f,SolePomodoro,1.2467161,103.8419915,catering.restaurant,geoapify
geoapify:513b2d89fd2ff6594059673838ccca7bf43ff00103f9010b10a219010000009203054e6f757269,Nouri,1.2802227,103.8466791,catering.restaurant,geoapify
geoapify:51873f790e9bf459405976f4940ebf36f43ff00103f901a143e61901000000920317546f73732026205475726e20225669766f204369747922,"Toss & Turn ""Vivo City""",1.2633658,103.8219639,catering.restaurant,geoapify
geoapify:5112e1babdfff559405912c526cbe871f43ff00103f90152e5d51a0100000092030a43616b65205370616465,Cake Spade,1.2778099,103.8437342,catering.restaurant,geoapify
geoapify:510bed9c6601f65940590c406eb3ab75f43ff00103f901ad6dd61a0100000092030b54686520476f67694a6970,The GogiJip,1.2787282,103.8438355,catering.restaurant,geoapify
geoapify:5197e5a1a5e1f55940591e0e0de75ef6f33ff00103f901d3275a1b01000000920324477265656e776f6f642046697368204d61726b6574204051756179736964652049736c65,Greenwood Fish Market @Quayside Isle,1.2476491,103.8418974,catering.restaurant,geoapify
geoapify:518e1260fd44f659405915a31935487cf43ff00103f901fa541f750100000092030f4355444f206174205374616e6c6579,CUDO at Stanley,1.2803423,103.8479608,catering.restaurant,geoapify
geoapify:516cc5feb27bf4594059a1fa0d30dc14f43ff00103f901cff17f7e0100000092030a536f6920536f6369616c,Soi Social,1.2550928,103.82005,catering.restaurant,geoapify
geoapify:51e398767bdaf5594059d7c177632af8f33ff00103f901a7b8c4a901000000920310536162696f2062792074686520536561,Sabio by the Sea,1.2480873,103.8414601,catering.restaurant,geoapify
geoapify:51aefebe35e6f5594059ea0d232ae2f4f33ff00103f901a77416aa0100000092030a4d69736b612043616665,Miska Cafe,1.247286,103.8421759,catering.restaurant,geoapify
geoapify:5172cf04d4e5f55940596bb9c1ac94f4f33ff00103f901a87416aa0100000092031547726561746572204c6f7420627920436564656c65,Greater Lot by Cedele,1.2472121,103.8421526,catering.restaurant,geoapify
geoapify:51087b6efce4f5594059f4bc0057f6f3f33ff00103f901aa7416aa010000009203124d796b6f6e6f73204f6e2054686520426179,Mykonos On The Bay,1.2470611,103.8421012,catering.restaurant,geoapify
geoapify:51c618b380e4f5594059625f75e59cf3f33ff00103f901ab7416aa0100000092030d54776f20436865667320426172,Two Chefs Bar,1.2469758,103.8420717,catering.restaurant,geoapify
geoapify:5144238e2be4f55940591a88917054f3f33ff00103f901ac7416aa0100000092030f47696e204b68616f2042697374726f,Gin Khao Bistro,1.2469067,103.8420514,catering.restaurant,geoapify
geoapify:51a8eb9adae3f559405949f9916d13f3f33ff00103f901ad7416aa01000000920321426c7565204c6f747573202d204368696e65736520456174696e6720486f757365,Blue Lotus - Chinese Eating House,1.2468447,103.8420321,catering.restaurant,geoapify
geoapify:51fdef2d51e2f55940596321206096f1f33ff00103f9015a3324aa01000000920311546865204b69746368656e205461626c65,The Kitchen Table,1.2464813,103.8419383,catering.restaurant,geoapify
geoapify:514825e1e7e4f5594059112856fde9f0f33ff00103f9015b3324aa01000000920305534b495254,SKIRT,1.2463169,103.8420963,catering.restaurant,geoapify
geoapify:51d4f83bcaf7f5594059a89324a1cc70f43ff00103f90125983dac01000000920312497a616b617961204e696e696e6761736869,Izakaya Niningashi,1.2775389,103.8432489,catering.restaurant,geoapify
geoapify:51129c9f87fff5594059a5ff2185406ef43ff00103f90135983dac0100000092030b53616c6d6f6e204b696e67,Salmon King,1.276917,103.8437213,catering.restaurant,geoapify
geoapify:5193f6065f98f45940592b4105c0613df43ff00103f90119da26c10100000092031a4a6961205869616e67205361726177616b204b6f6c6f204d6565,Jia Xiang Sarawak Kolo Mee,1.2649858,103.8218,catering.restaurant,geoapify
geoapify:511bf972550ff659405973761ff7f166f43ff00103f901058427c10100000092031a4a6961205869616e67205361726177616b204b6f6c6f204d6565,Jia Xiang Sarawak Kolo Mee,1.2751331,103.8446859,catering.restaurant,geoapify
geoapify:511434d2f7bff5594059b482a49a8ceff33ff00103f90199c378c301000000920308576f6bc2b0203135,Wok° 15,1.2459837,103.8398418,catering.restaurant,geoapify
geoapify:51d4a9978430f6594059248484d20079f43ff00103f90195a968fb01000000920308416d6f7920446f6e,Amoy Don,1.2795418,103.8467113,catering.restaurant,geoapify
geoapify:510882b68b9ff4594059c2b9aed15b37f43ff00103f901b7c20b300200000092031050617261646973652044796e61737479,Paradise Dynasty,1.2635153,103.8222379,catering.restaurant,geoapify
geoapify:5172f2221370f55940590999b8a4f878f43ff00103f9014efc63470200000092030d4b61666665202620546f617374,Kaffe & Toast,1.279534,103.8349655,catering.restaurant,geoapify
geoapify:51668f06a609f6594059bc96d9ca3475f43ff00103f90160366a56020000009203064c6576616e74,Levant,1.2786148,103.8443389,catering.restaurant,geoapify
geoapify:51689e6d7f78f459405907870399e115f43ff00103f9010595b88c02000000920306436869666121,Chifa!,1.2553421,103.8198546,catering.restaurant,geoapify
geoapify:51d2e01170e3f55940592111acaff27af43ff00103f901d72504c3020000009203114c65204d6f6e742053696e6761706f7265,Le Mont Singapore,1.2800166,103.8420067,catering.restaurant,geoapify
geoapify:5146c3ceb900f65940590ff44ef90a77f43ff00103f9013211aed70200000092030d4e6f6f646c652053746172204b,Noodle Star K,1.2790632,103.8437943,catering.restaurant,geoapify
geoapify:51803bf5edc9f559405964cddfd32a7af43ff00102f9014b404c0a0000000092030a436c6f73205061736f68,Clos Pasoh,1.279826,103.8404498,catering.restaurant,geoapify
geoapify:5157ac866904f6594059400c8b23ae6df43ff00103f901cfbbe4b6000000009203154b656973756b6520546f6e6b6f747375204b696e67,Keisuke Tonkotsu King,1.2767774,103.8440193,catering.restaurant,geoapify
geoapify:51a1b9a9dc1ff659405935e2e9ab3980f43ff00103f901b418dfb80000000092030c4c657320426f7563686f6e73,Les Bouchons,1.281305,103.8456947,catering.restaurant,geoapify
geoapify:510b0d7a25fff5594059eb9b1c21ec6ff43ff00103f9014ada45dd0000000092031354656e646f6e2047696e7a6120497473756b69,Tendon Ginza Itsuki,1.2773248,103.8436979,catering.restaurant,geoapify
geoapify:5106f4c29d8bf5594059850dc1f9626ff43ff00103f9012dfdecdf000000009203174d697a204a6170616e6573652052657374617572616e74,Miz Japanese Restaurant,1.277194,103.8366465,catering.restaurant,geoapify
geoapify:51b5fb5580eff559405965e9e8406471f43ff00103f901a708eddf0000000092030b5061737461204272617661,Pasta Brava,1.2776835,103.842743,catering.restaurant,geoapify
geoapify:51ea2521eceff55940593dd7c4f68d74f43ff00103f901a00feddf0000000092030b4c27456e747265636f7465,L'Entrecote,1.2784557,103.8427687,catering.restaurant,geoapify
geoapify:516fa82913c8f5594059ddcbee18ac78f43ff00103f9014e21eddf000000009203035a656e,Zen,1.279461,103.8403366,catering.restaurant,geoapify
geoapify:514f78bfc0e2f5594059514d82e1457af43ff00103f9017632eddf0000000092031b4974616c69616e20466f6f6420262057696e6520507465204c7464,Italian Food & Wine Pte Ltd,1.2798518,103.8419649,catering.restaurant,geoapify
geoapify:51b024d467e2f55940599bf3c478117cf43ff00103f9017732eddf000000009203164e6963686f6c6173206c652052657374617572616e74,Nicholas le Restaurant,1.2802901,103.8419437,catering.restaurant,geoapify
geoapify:5130ee06d1daf5594059b835ceab7e7bf43ff00103f9017832eddf0000000092031054617261746174612042697374726f74,Taratata Bistrot,1.2801501,103.8414805,catering.restaurant,geoapify
geoapify:51900832a7f0f5594059eac382a5a377f43ff00103f9010348eddf00000000920328427579616e205275737369616e2048617574652043756973696e6520262043617669617220426172,Buyan Russian Haute Cuisine & Caviar Bar,1.2792088,103.8428133,catering.restaurant,geoapify
geoapify:5130986489f3f5594059c7e88d981d78f43ff00103f9010548eddf0000000092031c536162696f2054617061732042617220262052657374617572616e74,Sabio Tapas Bar & Restaurant,1.2793251,103.8429893,catering.restaurant,geoapify
geoapify:517c38edcefff55940599c0d3d674f78f43ff00103f9017350eddf00000000920326466c6f776572205069672033363020eabd83eb8fbceca780203336302041676564204d656174,Flower Pig 360 꽃돼지 360 Aged Meat,1.2793726,103.8437383,catering.restaurant,geoapify
geoapify:51491520651ff6594059c7d10e29ef7ef43ff00103f9010287eddf000000009203184c6520436172696c6c6f6e204465204c27416e67656c7573,Le Carillon De L'Angelus,1.2809898,103.8456662,catering.restaurant,geoapify
geoapify:5143b40c271ff6594059f99b6f5a7e80f43ff00103f90141a6eddf0000000092030c4f782057656c6c202620436f,Ox Well & Co,1.2813705,103.8456514,catering.restaurant,geoapify
geoapify:511f93d62920f659405900095c23c681f43ff00103f901f1b0eddf00000000920319437567696e692054726174746f7269612050697a7a65726961,Cugini Trattoria Pizzeria,1.2816831,103.8457131,catering.restaurant,geoapify
geoapify:5185a9d2bb1df65940595ff85354e681f43ff00103f901f3b0eddf000000009203184a6572727927732042617262657175652026204772696c6c,Jerry's Barbeque & Grill,1.2817138,103.8455648,catering.restaurant,geoapify
geoapify:514ea95cf209f6594059106b46c76366f43ff00103f9013292eedf0000000092031550697a7a65726961204ce280994f70657265747461,Pizzeria L’Operetta,1.2749975,103.8443571,catering.restaurant,geoapify
geoapify:51286618d23cf6594059ef0b66078f7bf43ff00103f9014f4c0de00000000092030a4d65617420536d697468,Meat Smith,1.2801657,103.8474622,catering.restaurant,geoapify
geoapify:51771508f137f6594059958914bef17af43ff00103f901514c0de00000000092031a4e61706f6c656f6e20466f6f6420616e642057696e6520426172,Napoleon Food and Wine Bar,1.2800157,103.8471644,catering.restaurant,geoapify
geoapify:5194f430b43af6594059a46a3ccc917af43ff00103f901534c0de0000000009203264f68204e65756c2048616e204a656f6d204b6f7265616e204242512052657374617572616e74,Oh Neul Han Jeom Korean BBQ Restaurant,1.2799242,103.847333,catering.restaurant,geoapify
geoapify:51419479f53bf6594059ee1d769aff7cf43ff00103f901544c0de0000000009203164f76656e20616e6420467269656420436869636b656e,Oven and Fried Chicken,1.2805172,103.8474096,catering.restaurant,geoapify
geoapify:51f97abe6639f6594059d517b500b17bf43ff00103f901554c0de00000000092030750616e746c6572,Pantler,1.2801981,103.8472535,catering.restaurant,geoapify
geoapify:51bb61365c3ff6594059d459d602bf7cf43ff00103f9015b4c0de00000000092030853696e676b6f6261,Singkoba,1.2804556,103.8476172,catering.restaurant,geoapify
geoapify:51579f61203ef6594059661448442b7cf43ff00103f9015d4c0de00000000092030b557262616e204269746573,Urban Bites,1.2803147,103.8475419,catering.restaurant,geoapify
geoapify:51d3a23ec91df65940599adeee567f7ff43ff00103f901c4d90ee00000000092031650616c616365206f66205468616920436869636b656e,Palace of Thai Chicken,1.2811273,103.845568,catering.restaurant,geoapify
geoapify:51e0281ebc1bf659405972e41fcc7b7cf43ff00103f901f1f50ee00000000092030c43617361205461727475666f,Casa Tartufo,1.2803915,103.8454428,catering.restaurant,geoapify
geoapify:51432ad6ba1ef65940594cf2a8fd1a7ff43ff00103f901f2f50ee0000000009203054c6f6c6c61,Lolla,1.2810316,103.8456256,catering.restaurant,geoapify
geoapify:51d39edc00fdf5594059ab1a3086b672f43ff00103f901c8c119e00000000092030e466c756666792044657373657274,Fluffy Dessert,1.2780061,103.8435671,catering.restaurant,geoapify
geoapify:51a3096f6afbf55940590a645be99e70f43ff00103f901c9c119e0000000009203104775696761204b6f7265616e20424251,Guiga Korean BBQ,1.2774953,103.8434702,catering.restaurant,geoapify
geoapify:51f3f5211400f6594059a72e60f6e571f43ff00103f901cfc119e00000000092030853696e676b6f6261,Singkoba,1.2778072,103.8437548,catering.restaurant,geoapify
geoapify:5123d97e8dfff5594059d83fc7854771f43ff00103f901d0c119e0000000009203104775696761204b6f7265616e20424251,Guiga Korean BBQ,1.2776561,103.8437227,catering.restaurant,geoapify
geoapify:5146dad7cb00f6594059d14bd229c272f43ff00103f901d4c119e00000000092031053757065722053746172204b20424251,Super Star K BBQ,1.2780172,103.8437986,catering.restaurant,geoapify
geoapify:514efc0747fff559405925b9041e5c70f43ff00103f901d5c119e00000000092030f54686520426c75652047696e676572,The Blue Ginger,1.2774316,103.8437059,catering.restaurant,geoapify
geoapify:51a59df58400f659405948df45e78a72f43ff00103f901d8c119e00000000092030c4f626261204a6a616a616e67,Obba Jjajang,1.2779645,103.8437817,catering.restaurant,geoapify
geoapify:510b8edce401f659405935e1ac6b9d73f43ff00103f90112cb19e00000000092030d54616e6a6f6e6720487761726f,Tanjong Hwaro,1.2782263,103.8438656,catering.restaurant,geoapify
geoapify:5166ce4422fef5594059cd3a82a37273f43ff00103f90113cb19e00000000092031053757065722053746172204b20424251,Super Star K BBQ,1.2781855,103.8436361,catering.restaurant,geoapify
geoapify:51042a2d6d02f6594059bfa98f0f0874f43ff00103f901e9f519e0000000009203054f2e424261,O.BBa,1.278328,103.8438981,catering.restaurant,geoapify
geoapify:51411da04500f6594059ab8630bcd674f43ff00103f901ebf519e000000000920312537570756c6165204b6f7265616e20424251,Supulae Korean BBQ,1.2785251,103.8437666,catering.restaurant,geoapify
geoapify:5102c2983e05f6594059609eb9312678f43ff00103f9014d361ae0000000009203084361707269636369,Capricci,1.2793333,103.8440701,catering.restaurant,geoapify
geoapify:51886aa56b01f65940590fd357f07a7af43ff00103f90112791ae0000000009203134869732e746f7269204b6f7265616e20424251,His.tori Korean BBQ,1.2799024,103.8438367,catering.restaurant,geoapify
geoapify:515a0fbadffcf559405917a6bb628a68f43ff00103f9015e7e1ae00000000092030f4261722d526f717565204772696c6c,Bar-Roque Grill,1.2755226,103.8435592,catering.restaurant,geoapify
geoapify:51898a822afff55940596070db901e70f43ff00103f901b6811ae00000000092031354657070616e20486170706f75204b656e6a69,Teppan Happou Kenji,1.2773729,103.8436991,catering.restaurant,geoapify
geoapify:51bbb6121505f6594059076c9d62be77f43ff00103f901ce811ae000000000920308546f64616d676f6c,Todamgol,1.2792343,103.8440602,catering.restaurant,geoapify
geoapify:51ea865c5fdaf55940596ec7f1ed467af43ff00103f901558c1ae0000000009203214d6f6f4a6161204d6f6f6b61746120546861692042425120537465616d626f6174,MooJaa Mookata Thai BBQ Steamboat,1.2798528,103.8414534,catering.restaurant,geoapify
geoapify:5150447529e4f5594059546627d28b7af43ff00103f901fcac1ae00000000092030745737175696e61,Esquina,1.2799185,103.8420509,catering.restaurant,geoapify
geoapify:5150b7a283e4f55940597f31351f6584f43ff00103f901cab71ae00000000092031b4d616e626f6b204368696e61746f776e204b6f7265616e20424251,Manbok Chinatown Korean BBQ,1.282323,103.8420724,catering.restaurant,geoapify
geoapify:514318e4d308f659405953e9e906f372f43ff00103f901a2001be00000000092030f4b616e646120576164617473756d69,Kanda Wadatsumi,1.2780638,103.8442888,catering.restaurant,geoapify
geoapify:5108939856f9f5594059df0ef95b3574f43ff00103f901040e1be00000000092030445746e61,Etna,1.2783712,103.8433434,catering.restaurant,geoapify
geoapify:5192730756faf55940594e25c38af276f43ff00103f901b4131be00000000092030f50696e636520616e642050696e7473,Pince and Pints,1.2790399,103.8434043,catering.restaurant,geoapify
geoapify:51b4711f14eff55940598eb7ecbaa079f43ff00103f901b23a2ae20000000092030a4d696120546f72696e6f,Mia Torino,1.2796943,103.8427172,catering.restaurant,geoapify
geoapify:51c0da62c87bf6594059db967e6c7b76f43ff00103f901ff2970e20000000092031245787472612056697267696e2050697a7a61,Extra Virgin Pizza,1.2789263,103.8513051,catering.restaurant,geoapify
geoapify:51a22d9dc541f65940594d0c318b8370f43ff00103f901ce5d7ce300000000920312526973746f72616e746520416d61726f6e65,Ristorante Amarone,1.2774692,103.8477644,catering.restaurant,geoapify
geoapify:51afce8cd96df6594059aed14cda3d74f43ff00103f9010ded96e300000000920307576166756b656e,Wafuken,1.2783793,103.8504547,catering.restaurant,geoapify
geoapify:5164c7eb666bf65940592480fbe41177f43ff00103f901ab1da5e300000000920317416e676c6f20496e6469616e2043616665202620426172,Anglo Indian Cafe & Bar,1.2790698,103.8503053,catering.restaurant,geoapify
geoapify:5175a26eb16cf65940591b52379fc873f43ff00103f9012341a5e30000000092031449707075646f2052616d656e2045787072657373,Ippudo Ramen Express,1.2782675,103.8503841,catering.restaurant,geoapify
geoapify:514f53cbd67af4594059519a1cb6711af43ff00103f90161c4f6e30000000092030650757469656e,Putien,1.2564561,103.8199975,catering.restaurant,geoapify
geoapify:5106a6892d73f6594059f93e99299676f43ff00103f90136bde5e400000000920326496d70657269616c2054726561737572652057696e646f7773206f6620486f6e67204b6f6e67,Imperial Treasure Windows of Hong Kong,1.2789518,103.8507799,catering.restaurant,geoapify
geoapify:51f61b37467cf65940597f60094e6677f43ff00103f901a1bee5e400000000920323496d70657269616c2054726561737572652053757065722050656b696e67204475636b,Imperial Treasure Super Peking Duck,1.2791503,103.8513351,catering.restaurant,geoapify
geoapify:512d8e6f94e1f5594059a8467226a06ef43ff00103f90122b30d080100000092030954776f2057696e6773,Two Wings,1.2770082,103.8418933,catering.restaurant,geoapify
geoapify:515d120c8ce1f559405932b3fe68d76ef43ff00103f90160b30d0801000000920308476172c3a76f6e73,Garçons,1.2770609,103.8418913,catering.restaurant,geoapify
geoapify:51f5515788d8f55940591d130f1cca75f43ff00103f9011c79440e0100000092030d4d616e204d616e20556e616769,Man Man Unagi,1.2787572,103.8413411,catering.restaurant,geoapify
geoapify:51d7c8096efff5594059026518a4136ef43ff00103f90187d6a0110100000092031553616e6a69204b61676f7368696d612052616d656e,Sanji Kagoshima Ramen,1.2768742,103.8437152,catering.restaurant,geoapify
geoapify:51b520a5234af65940595feedbba847ef43ff00103f9016ddf5b140100000092030a466f6f6420526562656c,Food Rebel,1.2808883,103.8482751,catering.restaurant,geoapify
