id,name,lat,lon,category,source
osm:node:368208482,McDonald's,1.3967854,103.8872571,amenity:fast_food,osm
osm:node:369123937,McDonald's,1.3852937,103.9014609,amenity:fast_food,osm
osm:node:369123954,KFC,1.3852325,103.9014163,amenity:fast_food,osm
osm:node:369125094,McDonald's,1.3920248,103.9048398,amenity:fast_food,osm
osm:node:369126039,KFC,1.3940439,103.9131186,amenity:fast_food,osm
osm:node:369128135,Long John Silver's,1.3722631,103.8939908,amenity:fast_food,osm
osm:node:369548445,McDonald's,1.3740336,103.886987,amenity:fast_food,osm
osm:node:380582666,Suki-ya,1.3594895,103.8854848,amenity:restaurant,osm
osm:node:380582730,Burger King,1.3596999,103.8852389,amenity:fast_food,osm
osm:node:462263947,Jumbo Seafood,1.3051479,103.9306772,amenity:restaurant,osm
osm:node:462264013,Jumbo Seafood,1.2892592,103.8482726,amenity:restaurant,osm
osm:node:512070755,Hooters,1.2899587,103.8458766,amenity:restaurant,osm
osm:node:512084967,Tiong Bahru Bakery,1.3013209,103.8400063,amenity:cafe,osm
osm:node:512086910,Red ahous,1.2999047,103.8499576,amenity:restaurant,osm
osm:node:518302541,Como Cuisine,1.3058557,103.8105878,amenity:restaurant,osm
osm:node:518302572,Jumbo Seafood @ Dempsey,1.3043031,103.8099818,amenity:restaurant,osm
osm:node:518302603,Margarita's,1.3039505,103.8102061,amenity:restaurant,osm
osm:node:518302672,PS cafe,1.3047042,103.8110709,amenity:cafe,osm
osm:node:518302785,PS Cafe,1.3068516,103.8298378,amenity:cafe,osm
osm:node:518303095,Pearl of India,1.3108481,103.8352923,amenity:restaurant,osm
osm:node:602245317,Roia,1.3149885,103.8153732,amenity:restaurant,osm
osm:node:602549224,Liad Fan Hong Kong Soy Sauce Chicken Rice & Noodle,1.2819879,103.8432653,amenity:restaurant,osm
osm:node:602549234,People's Park Food Centre Blk 32,1.284959,103.8425704,amenity:restaurant,osm
osm:node:604357301,Old Beach Road Prawn Mee,1.311986,103.922546,amenity:restaurant,osm
osm:node:610732194,Burger King,1.3021723,103.8527679,amenity:fast_food,osm
osm:node:610732258,McDonald's,1.301261,103.8550421,amenity:fast_food,osm
osm:node:610732291,Mixue,1.3003144,103.8552471,amenity:cafe,osm
osm:node:615151178,Terror Club,1.4588211,103.8292889,amenity:restaurant,osm
osm:node:617987730,Grill & Pasta,1.3722892,103.8290509,amenity:cafe,osm
osm:node:653134902,Thasevi Food Jalan Kayu Prata,1.3961946,103.8728672,amenity:restaurant,osm
osm:node:671205205,McDonald's,1.3040423,103.8021608,amenity:fast_food,osm
osm:node:673992555,Empress Road Food Centre,1.3161183,103.8054965,amenity:restaurant,osm
osm:node:673992964,McDonald's,1.3223758,103.8136207,amenity:fast_food,osm
osm:node:679648814,The Cheese Prata Shop,1.2928553,103.7685707,amenity:restaurant,osm
osm:node:679648984,McDonald's,1.2975686,103.7633424,amenity:fast_food,osm
osm:node:687602963,The Tea Party,1.2994266,103.7752657,amenity:cafe,osm
osm:node:687602970,The Terrace,1.2945229,103.7744754,amenity:restaurant,osm
osm:node:694130820,Coffee Express,1.3695931,103.9572551,amenity:cafe,osm
osm:node:694833627,KPT,1.3703592,103.9581207,amenity:cafe,osm
osm:node:775915333,MOF,1.4420102,103.8250086,amenity:restaurant,osm
osm:node:775915340,Starbucks,1.4479064,103.8194535,amenity:cafe,osm
osm:node:775915341,Sushi Express,1.4478747,103.819345,amenity:restaurant,osm
osm:node:775915342,Ajisen Ramen,1.4419163,103.8251964,amenity:fast_food,osm
osm:node:775915349,Chick A Boo,1.4418864,103.8245461,amenity:restaurant,osm
osm:node:775915351,Aston's,1.4418638,103.8247615,amenity:restaurant,osm
osm:node:775915352,McDonald's,1.4483884,103.8198881,amenity:fast_food,osm
osm:node:775915361,KFC,1.4478449,103.8192274,amenity:fast_food,osm
osm:node:783666675,Bistro Lab,1.3438352,103.9318335,amenity:cafe,osm
osm:node:783666679,Design Pad,1.3449077,103.9314365,amenity:restaurant,osm
osm:node:905099786,Makan Place,1.3319637,103.7745599,amenity:restaurant,osm
osm:node:911553978,Canteen 4,1.3327038,103.7712425,amenity:restaurant,osm
osm:node:938233423,La Villa,1.2956087,103.8335603,amenity:restaurant,osm
osm:node:965693389,Boon Tong Kee 文東記,1.2951492,103.8294198,amenity:restaurant,osm
osm:node:966511549,McDonald's,1.3486919,103.6976364,amenity:fast_food,osm
osm:node:966512317,KFC,1.3484948,103.6987058,amenity:fast_food,osm
osm:node:966552706,Buckaroo's,1.4584857,103.8370834,amenity:restaurant,osm
osm:node:966688950,McDonald's,1.3415125,103.6970389,amenity:fast_food,osm
osm:node:966690852,McDonald's,1.3261328,103.7243864,amenity:fast_food,osm
osm:node:971852583,Siam Society,1.3475169,103.867461,amenity:restaurant,osm
osm:node:1029132195,Starbucks,1.3388938,103.705622,amenity:cafe,osm
osm:node:1029132216,Popeyes,1.3388366,103.7054554,amenity:fast_food,osm
osm:node:1029132221,Burger King,1.3387188,103.7051119,amenity:fast_food,osm
osm:node:1080233739,Coffee Shops,1.3066948,103.8003488,amenity:cafe,osm
osm:node:1093375761,Shahi Maharaja,1.2868595,103.8494116,amenity:restaurant,osm
osm:node:1107464790,Woons Kopi by Killiney,1.3137991,103.9889449,amenity:cafe,osm
osm:node:1107465018,Lepak Corner,1.3144687,103.9888956,amenity:cafe,osm
osm:node:1125787979,Pines Cafe,1.3344354,103.8427357,amenity:cafe,osm
osm:node:1125788859,Foods Treasure,1.3353326,103.8448031,amenity:restaurant,osm
osm:node:1205809974,Carl's Jr.,1.3404245,103.706438,amenity:fast_food,osm
osm:node:1240497316,Staff Centre,1.3092348,103.7767137,amenity:restaurant,osm
osm:node:1244322599,"Café@Moberly, Student Hub@Moberly",1.3080582,103.7784074,amenity:cafe,osm
osm:node:1275482845,Starbucks,1.3064544,103.8324156,amenity:cafe,osm
osm:node:1278204291,Coffee Club,1.3050836,103.8312388,amenity:cafe,osm
osm:node:1285282554,Poison Ivy Bistro,1.4184857,103.7164134,amenity:restaurant,osm
osm:node:1313941260,Coastal Rhythm,1.3056033,103.9317231,amenity:cafe,osm
osm:node:1315969171,Justin Flavours of Asia,1.2833026,103.8582884,amenity:restaurant,osm
osm:node:1316095838,Good Old Days,1.2516796,103.8172719,amenity:restaurant,osm
osm:node:1316097225,The Coffee Bean & Tea Leaf,1.2512356,103.8177296,amenity:cafe,osm
osm:node:1318605429,McDonald's,1.2748834,103.846034,amenity:fast_food,osm
osm:node:1360661248,MOS Burger,1.2936708,103.859488,amenity:fast_food,osm
osm:node:1386255330,Starbucks,1.3055489,103.7728511,amenity:cafe,osm
osm:node:1395064097,Lorong 4 Blk 93 Market and Hawker Centre,1.338447,103.84944,amenity:restaurant,osm
osm:node:1396677539,Hwang's,1.3040361,103.7740062,amenity:restaurant,osm
osm:node:1396677545,The Royals Bistro,1.3037933,103.7738694,amenity:cafe,osm
osm:node:1396677548,Udon Don Bar,1.30378,103.7742248,amenity:restaurant,osm
osm:node:1427271785,Hongdae Korean BBQ,1.2790473,103.841753,amenity:restaurant,osm
osm:node:1441084748,"Fast Food Chinese, Malay, Indian & Westen",1.33139,103.948124,amenity:fast_food,osm
osm:node:1570710893,Kopitiam,1.3076462,103.8628073,amenity:fast_food,osm
osm:node:1570710940,McDonald's,1.3075121,103.8626356,amenity:fast_food,osm
osm:node:1570710942,Ananas Cafe,1.3080055,103.8625176,amenity:fast_food,osm
osm:node:1572429498,No Signboard Seafood Restaurant,1.289084,103.8556767,amenity:restaurant,osm
osm:node:1578145683,Formosa Delights,1.3042445,103.7653067,amenity:restaurant,osm
osm:node:1598422587,Toh Guan Coffee Shop,1.3403267,103.7467968,amenity:restaurant,osm
osm:node:1616332356,Starbucks,1.3019206,103.849799,amenity:cafe,osm
osm:node:1619745687,Dean's Coffee Shop,1.3417749,103.7447042,amenity:restaurant,osm
osm:node:1697793226,Super Snacks,1.2911649,103.7803239,amenity:fast_food,osm
osm:node:1697793234,e-canteen,1.2896397,103.7787485,amenity:restaurant,osm
osm:node:1697933527,J.Kayu.Prata,1.3982014,103.8732842,amenity:restaurant,osm
osm:node:1697933529,Jerry.Grill,1.3973556,103.8729591,amenity:restaurant,osm
osm:node:1699394638,Casuarina Curry,1.3771719,103.8280569,amenity:restaurant,osm
osm:node:1699512703,FC,1.3809719,103.8409463,amenity:restaurant,osm
osm:node:1699579420,Jack's Place,1.3738286,103.8455538,amenity:restaurant,osm
osm:node:1699579428,Melben Seafood,1.3685274,103.8370269,amenity:restaurant,osm
osm:node:1699579429,McDonald's,1.3693658,103.8472747,amenity:fast_food,osm
osm:node:1699579431,Roast.Duck,1.3709005,103.8426087,amenity:restaurant,osm
osm:node:1699579432,ChenJi,1.3767082,103.8398356,amenity:restaurant,osm
osm:node:1699579433,McDonald's,1.3827588,103.8460242,amenity:fast_food,osm
osm:node:1703808052,Cedele,1.3874537,103.8691555,amenity:restaurant,osm
osm:node:1703808060,Old Chang Kee,1.3873471,103.8692856,amenity:fast_food,osm
osm:node:1703872661,Mai Thai Restuarant,1.3875365,103.8694863,amenity:restaurant,osm
osm:node:1703872705,Rakuichi Japanese Restaurant,1.3872893,103.8694841,amenity:restaurant,osm
osm:node:1703872735,The Coffee Bean & Tea Leaf,1.3875539,103.8692488,amenity:cafe,osm
osm:node:1703872738,Toast Box,1.3875441,103.8691857,amenity:cafe,osm
osm:node:1704471260,Crystal Cafe,1.2976221,103.8384714,amenity:restaurant,osm
osm:node:1706639102,Ponggol.SeaFood,1.4162861,103.8992089,amenity:restaurant,osm
osm:node:1711105935,Forture,1.3327986,103.7909267,amenity:restaurant,osm
osm:node:1711105942,The Coffee Bean & Tea Leaf,1.3306493,103.7956809,amenity:cafe,osm
osm:node:1717874563,Saveur,1.296729,103.854991,amenity:restaurant,osm
osm:node:1721874804,Munch,1.3318311,103.7768108,amenity:restaurant,osm
osm:node:1721919155,Alumni Clubhouse,1.3311072,103.7754482,amenity:restaurant,osm
osm:node:1725462475,Thai Royal Cuisine,1.3345564,103.8099494,amenity:restaurant,osm
osm:node:1737553054,Cheers,1.3096411,103.7771748,amenity:cafe,osm
osm:node:1737553055,KFC,1.3096254,103.7769661,amenity:fast_food,osm
osm:node:1737553058,Starbucks,1.3095202,103.7769601,amenity:cafe,osm
osm:node:1737553059,Subway,1.3094186,103.7769497,amenity:fast_food,osm
osm:node:1742816216,BB 289 Food House,1.3441588,103.7602875,amenity:restaurant,osm
osm:node:1743935283,Su Shi Piao Xiang Vegetarian Food (素食飄香),1.3000559,103.8524194,amenity:restaurant,osm
osm:node:1746529794,Shunjuu Izakaya,1.2910861,103.8409947,amenity:restaurant,osm
osm:node:1764831761,Singapore Zam Zam Murtabak,1.3022755,103.858542,amenity:restaurant,osm
osm:node:1766486406,Long Bar Steak House,1.2953788,103.8536013,amenity:restaurant,osm
osm:node:1767392066,High Tide Bistro & Bar,1.311539,103.9524847,amenity:restaurant,osm
osm:node:1775796433,McDonald's,1.3124773,103.76569,amenity:fast_food,osm
osm:node:1829431135,McDonald's,1.2845434,103.842675,amenity:fast_food,osm
osm:node:1829431161,Tanjong Pagar Food Centre,1.2765516,103.8430933,amenity:restaurant,osm
osm:node:1829455634,McDonald's,1.3045417,103.8335522,amenity:fast_food,osm
osm:node:1829571214,China Square Food Court,1.2828473,103.8493041,amenity:restaurant,osm
osm:node:1830331742,Telok Blangah Rise Food Centre,1.2724085,103.8220441,amenity:restaurant,osm
osm:node:1830373025,Jalan Bukit Merah Food Centre,1.2799986,103.8260191,amenity:restaurant,osm
osm:node:1830377996,Seafood,1.2814319,103.8232287,amenity:restaurant,osm
osm:node:1832093563,McDonald's,1.2828132,103.8653908,amenity:fast_food,osm
osm:node:1832093630,TungLok Seafood,1.284366,103.8654257,amenity:restaurant,osm
osm:node:1832093665,Marguerite,1.2848639,103.8640308,amenity:restaurant,osm
osm:node:1833740011,Texas Chicken,1.281206,103.8642653,amenity:fast_food,osm
osm:node:1833740154,Starbucks,1.2826991,103.8653995,amenity:cafe,osm
osm:node:1837344951,Yum Cha Chinatown,1.2829189,103.8439174,amenity:restaurant,osm
osm:node:1837544313,Hong Lim Food Centre,1.2852802,103.8459808,amenity:restaurant,osm
osm:node:1838409826,McDonald's,1.3547625,103.9859391,amenity:fast_food,osm
osm:node:1842229144,Ghim Moh Road Food Centre,1.3109539,103.788146,amenity:restaurant,osm
osm:node:1843450674,Clementi Ave 2 Food Centre,1.3142829,103.7707969,amenity:restaurant,osm
osm:node:1843637929,McDonald's,1.3936293,103.9134282,amenity:fast_food,osm
osm:node:1844016090,Fusion Spoon,1.3077804,103.818364,amenity:restaurant,osm
osm:node:1848143229,Cafe Hotshot,1.3083429,103.7799025,amenity:cafe,osm
osm:node:1853832260,Fico,1.3105383,103.9462428,amenity:restaurant,osm
osm:node:1855697477,Sakunthala's,1.3092868,103.8557553,amenity:restaurant,osm
osm:node:1897595263,Boon Tong Kee,1.3198491,103.862349,amenity:restaurant,osm
osm:node:1948721903,Ah Meng Restaurant,1.4041897,103.7936014,amenity:restaurant,osm
osm:node:1948917748,KFC,1.4045056,103.7904911,amenity:fast_food,osm
osm:node:1950182530,Nanyang Old Coffee,1.2818086,103.8448952,amenity:cafe,osm
osm:node:1951506309,Hard Rock Cafe,1.3058867,103.8281771,amenity:restaurant,osm
osm:node:1953018710,Black Angus Steak House,1.3066734,103.8281974,amenity:restaurant,osm
osm:node:1953018711,Burger King,1.2890643,103.8469663,amenity:fast_food,osm
osm:node:1953018713,McDonald's,1.3063341,103.8287244,amenity:fast_food,osm
osm:node:1953018864,Starbucks,1.306993,103.828628,amenity:cafe,osm
osm:node:2022346771,Gerry's Grill,1.302835,103.8405848,amenity:restaurant,osm
osm:node:2047770047,s(he)brews café,1.2992209,103.801392,amenity:cafe,osm
osm:node:2059516825,McDonald's,1.3468981,103.6802831,amenity:fast_food,osm
osm:node:2099138255,Dashi Master Marusaya,1.2899821,103.8373277,amenity:restaurant,osm
osm:node:2099138257,Toby's Estate,1.2899337,103.8374006,amenity:cafe,osm
osm:node:2099138260,Long Beach @ Robertson Quay,1.2896744,103.8391163,amenity:restaurant,osm
osm:node:2099138261,Epicurious,1.2903649,103.8396179,amenity:restaurant,osm
osm:node:2099138262,Kith Cafe,1.2897265,103.8380311,amenity:cafe,osm
osm:node:2099138267,Kingdom of Belgians - KOB,1.2898683,103.8374995,amenity:restaurant,osm
osm:node:2132500347,McDonald's,1.3204752,103.8857837,amenity:fast_food,osm
osm:node:2218001316,Modesto's,1.3065868,103.8282448,amenity:restaurant,osm
osm:node:2218001335,The Coffee Bean & Tea Leaf,1.3064522,103.828494,amenity:cafe,osm
osm:node:2231822574,Jaan,1.2931658,103.8533008,amenity:restaurant,osm
osm:node:2231906229,Bosses,1.2635998,103.8209327,amenity:restaurant,osm
osm:node:2231932901,Shinji by Kanesaka,1.2947239,103.854586,amenity:restaurant,osm
osm:node:2380324920,Earlybird,1.3028912,103.8581886,amenity:cafe,osm
osm:node:2386331202,White Rabbit Cafe,1.2906084,103.8451839,amenity:cafe,osm
osm:node:2402480207,0 этаж еда фаир прайс,1.2854247,103.845301,amenity:fast_food,osm
osm:node:2402480208,McDonald's,1.285139,103.8445746,amenity:fast_food,osm
osm:node:2402528904,KFC,1.3001323,103.8558733,amenity:fast_food,osm
osm:node:2402528907,Casa Vostra,1.2932247,103.8532339,amenity:restaurant,osm
osm:node:2402528910,Cafe O,1.2998702,103.8548425,amenity:cafe,osm
osm:node:2402530866,McDonald's,1.2858396,103.8499658,amenity:fast_food,osm
osm:node:2402530869,Subway,1.2745747,103.8437017,amenity:fast_food,osm
osm:node:2402536811,Burger King,1.30074,103.8447846,amenity:fast_food,osm
osm:node:2402536814,KFC,1.3001118,103.8449291,amenity:fast_food,osm
osm:node:2402536816,McDonald's,1.3000112,103.8448902,amenity:fast_food,osm
osm:node:2402536817,MOS Burger,1.3001427,103.8445573,amenity:restaurant,osm
osm:node:2402536818,Tim Ho Wan,1.2998171,103.8452525,amenity:restaurant,osm
osm:node:2402539698,KFC,1.311325,103.8561406,amenity:fast_food,osm
osm:node:2402539699,Long John Silver's,1.3112194,103.856195,amenity:fast_food,osm
osm:node:2402539700,McDonald's,1.3113488,103.856206,amenity:fast_food,osm
osm:node:2402541466,KFC,1.3203384,103.8434482,amenity:fast_food,osm
osm:node:2402541467,McDonald's,1.3169709,103.8439049,amenity:fast_food,osm
osm:node:2402545436,KFC,1.2651106,103.8200263,amenity:fast_food,osm
osm:node:2402545438,Long John Silver's,1.2637442,103.8220689,amenity:fast_food,osm
osm:node:2402545439,McDonald's,1.2648062,103.8204787,amenity:fast_food,osm
osm:node:2402545440,McDonald's,1.3108167,103.8463678,amenity:fast_food,osm
osm:node:2402546676,McDonald's,1.2913073,103.8572476,amenity:fast_food,osm
osm:node:2420993452,McDonald's,1.4458327,103.7979862,amenity:fast_food,osm
osm:node:2420993462,McDonald's,1.4402485,103.8011513,amenity:fast_food,osm
osm:node:2420993463,KFC,1.4401399,103.8011875,amenity:fast_food,osm
osm:node:2421003725,KFC,1.4374835,103.795144,amenity:fast_food,osm
osm:node:2421003728,Jollibee,1.4366685,103.786302,amenity:fast_food,osm
osm:node:2421003732,McDonald's,1.4352192,103.7871007,amenity:fast_food,osm
osm:node:2421003733,Starbucks,1.4352133,103.7868133,amenity:cafe,osm
osm:node:2421003734,Popeyes,1.4368039,103.7866249,amenity:fast_food,osm
osm:node:2421014787,Burger King,1.4293649,103.775234,amenity:fast_food,osm
osm:node:2421030316,Long John Silvers,1.4300228,103.8356696,amenity:fast_food,osm
osm:node:2421033263,McDonald's,1.3855592,103.7449778,amenity:fast_food,osm
osm:node:2421033264,McDonald's,1.3813306,103.7520704,amenity:fast_food,osm
osm:node:2421033265,KFC,1.3802125,103.7640618,amenity:fast_food,osm
osm:node:2421033266,McDonald's,1.3793488,103.7644526,amenity:fast_food,osm
osm:node:2421033267,Starbucks,1.3799583,103.7641858,amenity:cafe,osm
osm:node:2421033268,McDonald's,1.3576092,103.7506387,amenity:fast_food,osm
osm:node:2422415667,KFC,1.3967367,103.7466996,amenity:fast_food,osm
osm:node:2422415669,McDonald's,1.3978719,103.74703,amenity:fast_food,osm
osm:node:2424588034,Flock Café,1.2835291,103.8302138,amenity:cafe,osm
osm:node:2476253445,Tang Tea House,1.3316442,103.9470924,amenity:restaurant,osm
osm:node:2486388521,Capital Restaurant Pte Ltd,1.2809399,103.8409356,amenity:restaurant,osm
osm:node:2486388535,Pasta Inc,1.2800703,103.8416312,amenity:restaurant,osm
osm:node:2486388554,Grand Mandarina,1.2808779,103.840884,amenity:restaurant,osm
osm:node:2489078390,Sakunthala's Food Palace,1.3087454,103.8512572,amenity:restaurant,osm
osm:node:2489078629,Ourmakan Shop,1.3086747,103.8512225,amenity:restaurant,osm
osm:node:2489084939,New Everest Kitchen Singapore,1.3086914,103.8516608,amenity:restaurant,osm
osm:node:2489085190,Swadishta,1.3085149,103.8515264,amenity:restaurant,osm
osm:node:2491205139,De Classic Golden Spoon Pte Ltd,1.2837821,103.8333755,amenity:restaurant,osm
osm:node:2491830720,NTUC Foodfare,1.3096712,103.7685046,amenity:cafe,osm
osm:node:2491833337,One More Bread,1.3099436,103.7686452,amenity:cafe,osm
osm:node:2497062845,Nic & Tom Eatery,1.2816392,103.8444911,amenity:restaurant,osm
osm:node:2498067291,Spring Court Resaurant,1.2843885,103.8445532,amenity:restaurant,osm
osm:node:2498070221,Lee Tong Kee Ipoh Hor Fun Restaurant,1.2815637,103.8447442,amenity:restaurant,osm
osm:node:2502364474,Ya Kun Kaya Toast,1.3002472,103.8559122,amenity:cafe,osm
osm:node:2502366592,The House of Steamboat,1.2982395,103.8568606,amenity:restaurant,osm
osm:node:2502377892,Ramen Keisuke Tonkotsu King Four Season,1.3009827,103.855335,amenity:restaurant,osm
osm:node:2517244454,Wimbly Lu,1.347443,103.8675719,amenity:cafe,osm
osm:node:2569308749,Foodfare,1.440386,103.801404,amenity:restaurant,osm
osm:node:2577843460,KFC,1.3397386,103.7063969,amenity:fast_food,osm
osm:node:2577843461,Long John Silver's,1.3386903,103.7050224,amenity:fast_food,osm
osm:node:2577843462,Mo's,1.3398194,103.7063724,amenity:restaurant,osm
osm:node:2577843463,McDonald's,1.3399002,103.7063392,amenity:fast_food,osm
osm:node:2577843465,Pizza Hut,1.3399998,103.7063074,amenity:restaurant,osm
osm:node:2578014374,MOS Burger,1.2749353,103.8435698,amenity:fast_food,osm
osm:node:2579176767,KOPI+ (Food Court),1.3500858,103.8431488,amenity:restaurant,osm
osm:node:2582324170,The Cajun Kings,1.3474806,103.867513,amenity:restaurant,osm
osm:node:2604303212,Ya Hua Bak Kut Teh,1.272243,103.842093,amenity:restaurant,osm
osm:node:2609191586,New Green Pasture Cafe (新綠園有機養生料理坊),1.3006065,103.8520905,amenity:restaurant,osm
osm:node:2614471367,Picotin,1.2870413,103.853485,amenity:restaurant,osm
osm:node:2619352060,McDonald's,1.3321426,103.9137615,amenity:fast_food,osm
osm:node:2620554404,Charlie's Corner #01-70,1.3890699,103.988457,amenity:restaurant,osm
osm:node:2639527964,Ci Yan Organic Vegetarian Health Food,1.2819958,103.844863,amenity:restaurant,osm
osm:node:2678284341,La Pizzaiola,1.3474045,103.8676103,amenity:restaurant,osm
osm:node:2678284821,Ah Hua Kelong,1.3472011,103.8678687,amenity:restaurant,osm
osm:node:2685422045,Zebra Cafe,1.4007235,103.7894548,amenity:cafe,osm
osm:node:2686085916,Sunset Grill & Pub,1.3968182,103.8729026,amenity:restaurant,osm
osm:node:2686586343,Bongo Burger,1.4037155,103.7889949,amenity:restaurant,osm
osm:node:2698962559,Burger King,1.4417073,103.8245982,amenity:fast_food,osm
osm:node:2700916762,Starbucks,1.2775874,103.8472839,amenity:cafe,osm
osm:node:2721668431,Malaysia Boleh!,1.3389358,103.7051262,amenity:restaurant,osm
osm:node:2735581351,Shish Mahal,1.3040995,103.8505894,amenity:restaurant,osm
osm:node:2735583358,Tippling Club,1.2794906,103.8437631,amenity:restaurant,osm
osm:node:2741464624,Shahi Maharani,1.293561,103.8532974,amenity:restaurant,osm
osm:node:2741469239,Eight Treasures Vegetarian,1.2811836,103.84452,amenity:restaurant,osm
osm:node:2767277547,Subway,1.3270462,103.8463159,amenity:fast_food,osm
osm:node:2840996058,Daehwa Korean,1.2993137,103.7877147,amenity:restaurant,osm
osm:node:2903702107,New Hawa Restaurant,1.3267231,103.91906,amenity:restaurant,osm
osm:node:2921818553,Long John Silver's,1.3015919,103.7986341,amenity:fast_food,osm
osm:node:2921955064,McDonald's,1.2835358,103.81815,amenity:fast_food,osm
osm:node:2959749814,Burger King,1.2636732,103.8214447,amenity:fast_food,osm
osm:node:2959749815,Carl's Jr.,1.2639209,103.8226585,amenity:fast_food,osm
osm:node:2959749817,Pizza Hut,1.2652349,103.8200684,amenity:restaurant,osm
osm:node:2959749818,Texas Chicken,1.2647543,103.8225004,amenity:fast_food,osm
osm:node:2985574852,Coffee Shop,1.3338425,103.6973246,amenity:restaurant,osm
osm:node:2985599927,Jack's Place,1.3348741,103.7059545,amenity:restaurant,osm
osm:node:3009716716,Astons,1.3108384,103.8565917,amenity:restaurant,osm
osm:node:3009716717,Popeyes,1.3109006,103.8565588,amenity:fast_food,osm
osm:node:3009731040,Qian Bai Fusion,1.3004871,103.8554296,amenity:fast_food,osm
osm:node:3019460238,Brewerkz,1.3067957,103.828079,amenity:restaurant,osm
osm:node:3021602712,Food Lot,1.3055197,103.8230452,amenity:restaurant,osm
osm:node:3029151994,The Coffee Bean & Tea Leaf,1.2944378,103.7839807,amenity:cafe,osm
osm:node:3038835356,肯德基,1.2838744,103.8172063,amenity:fast_food,osm
osm:node:3038835993,Subway,1.2831186,103.8163425,amenity:fast_food,osm
osm:node:3038844437,Coffee Shop,1.2833675,103.8156713,amenity:cafe,osm
osm:node:3038844438,Coffee Shop,1.283037,103.8166311,amenity:cafe,osm
osm:node:3039485786,S11,1.4299258,103.7737033,amenity:restaurant,osm
osm:node:3039486145,Food Loft,1.4298936,103.7746931,amenity:restaurant,osm
osm:node:3039487435,S11,1.4333153,103.7758142,amenity:restaurant,osm
osm:node:3039487544,Chang Cheng,1.4333057,103.7753925,amenity:restaurant,osm
osm:node:3067059297,Fo You Yuan Vegetarian Restaurant (佛有緣素食餐館),1.3101066,103.8569267,amenity:restaurant,osm
osm:node:3067059299,Zen Fut Sai Kai Vegetarian Restaurant (正佛世界素食社),1.3098037,103.8572009,amenity:restaurant,osm
osm:node:3067114704,Fou Guan Yuan Vegetarian Food (佛光緣),1.3088075,103.8616004,amenity:restaurant,osm
osm:node:3067205363,Xin Man Yuan Vegetarian Restaurant (心滿園素食館),1.2859065,103.8441611,amenity:restaurant,osm
osm:node:3067215894,The REAL Hut (原愫小築),1.317406,103.87878,amenity:restaurant,osm
osm:node:3067229788,Delisnacks (德利食),1.3170358,103.8797121,amenity:restaurant,osm
osm:node:3067229789,Eight Immortals Vegetarian,1.3335088,103.7422468,amenity:restaurant,osm
osm:node:3067365790,Hong Kong Dim Sum Shop,1.3002619,103.8521025,amenity:restaurant,osm
osm:node:3067365792,Kwan Im Vegetarian Restaurant (東南亞觀音素食館),1.3010141,103.8532332,amenity:restaurant,osm
osm:node:3067365793,Xing Hua Vegetarian Restaurant (興化素食館),1.3005082,103.8519219,amenity:restaurant,osm
osm:node:3067365794,齋 咖哩飯,1.3015361,103.8539694,amenity:restaurant,osm
osm:node:3068308568,Herbivore,1.3006382,103.8520335,amenity:restaurant,osm
osm:node:3068334414,Tekka Food Centre,1.3059833,103.850545,amenity:restaurant,osm
osm:node:3068334422,Haidilao Hot Pot,1.2993421,103.8541187,amenity:restaurant,osm
osm:node:3068348820,Ah Yat Abalone,1.2975111,103.8527835,amenity:restaurant,osm
osm:node:3068355892,Yayoi,1.2995604,103.8539174,amenity:restaurant,osm
osm:node:3068386093,Saizeriya,1.3003524,103.8395762,amenity:restaurant,osm
osm:node:3068386094,Saizeriya,1.3114149,103.8561473,amenity:restaurant,osm
osm:node:3068393654,Josh's Grill,1.3011549,103.8386801,amenity:restaurant,osm
osm:node:3068443597,Gyoza King,1.2768168,103.8437402,amenity:restaurant,osm
osm:node:3068443598,Ikkousha Hakata Ramen,1.2770322,103.8432452,amenity:restaurant,osm
osm:node:3068443599,Keisuke Tonkotsu King,1.2767774,103.8440193,amenity:restaurant,osm
osm:node:3068443600,Ramen Keisuke Tori King,1.2747147,103.8437219,amenity:restaurant,osm
osm:node:3068446292,Pine Tree Cafe (長春樹),1.3005463,103.8522248,amenity:restaurant,osm
osm:node:3068446293,Pine Tree Cafe (長春樹),1.3005693,103.8520359,amenity:restaurant,osm
osm:node:3068446294,Tian Yuan Healthy Vegetarian Food Paradise (田園健康素食品),1.3004584,103.8523164,amenity:restaurant,osm
osm:node:3068565158,Bikanervala,1.3051324,103.8520943,amenity:restaurant,osm
osm:node:3068565159,Super Deluxe Kitchen,1.3058229,103.8543081,amenity:restaurant,osm
osm:node:3068565160,KHAN Restaurant,1.305936,103.8523217,amenity:restaurant,osm
osm:node:3068565162,Premaas Cuisine,1.3050069,103.8520336,amenity:restaurant,osm
osm:node:3068565163,Restaurant Barakath (ரெஸ்ட்டாரன்ட் பரக்கத்),1.3049832,103.8522617,amenity:restaurant,osm
osm:node:3068565164,Veggie Cottage,1.3049559,103.85229,amenity:restaurant,osm
osm:node:3073112845,Heng Heng Bak Kut Teh,1.3144696,103.8537584,amenity:restaurant,osm
osm:node:3082239294,Ang Mo Kio Blk 724 Food Centre,1.3721931,103.8466012,amenity:restaurant,osm
osm:node:3082239299,Teck Ghee Food Centre,1.3640921,103.8482497,amenity:restaurant,osm
